species,date,latitude,longitude,decade,geometry,name,decade_group
Maidenhair Tree,1992-02-18,37.7887007599806,-122.427190328672,1990s,POINT (-122.427190328672 37.7887007599806),Western Addition,1990s-2000s
Maidenhair Tree,1992-02-18,37.7887007599806,-122.427190328672,1990s,POINT (-122.427190328672 37.7887007599806),Western Addition,1990s-2000s
Brisbane Box,1992-02-21,37.7751261444639,-122.43629061454,1990s,POINT (-122.43629061454 37.7751261444639),Western Addition,1990s-2000s
Olive Tree,1992-02-21,37.7825510038819,-122.4360047826,1990s,POINT (-122.4360047826 37.7825510038819),Western Addition,1990s-2000s
Brisbane Box,1992-02-21,37.7750983938554,-122.436965009332,1990s,POINT (-122.436965009332 37.7750983938554),Western Addition,1990s-2000s
Olive Tree,1992-02-21,37.7822905309042,-122.435972235897,1990s,POINT (-122.435972235897 37.7822905309042),Western Addition,1990s-2000s
Swamp Myrtle,1992-03-10,37.7849052933918,-122.435639212231,1990s,POINT (-122.435639212231 37.7849052933918),Western Addition,1990s-2000s
Swamp Myrtle,1992-03-10,37.7849803742081,-122.435014879913,1990s,POINT (-122.435014879913 37.7849803742081),Western Addition,1990s-2000s
Mayten,1992-03-23,37.7804645227213,-122.43184449687,1990s,POINT (-122.43184449687 37.7804645227213),Western Addition,1990s-2000s
Brisbane Box,1992-05-06,37.774675660821,-122.432281545934,1990s,POINT (-122.432281545934 37.774675660821),Western Addition,1990s-2000s
Victorian Box,1992-05-06,37.7814530042955,-122.431578116755,1990s,POINT (-122.431578116755 37.7814530042955),Western Addition,1990s-2000s
Victorian Box,1992-05-06,37.7814141022701,-122.431947815006,1990s,POINT (-122.431947815006 37.7814141022701),Western Addition,1990s-2000s
Victorian Box,1992-05-06,37.7813944705005,-122.432076957018,1990s,POINT (-122.432076957018 37.7813944705005),Western Addition,1990s-2000s
Victorian Box,1992-05-06,37.7814359677261,-122.431815971933,1990s,POINT (-122.431815971933 37.7814359677261),Western Addition,1990s-2000s
Victorian Box,1992-05-06,37.781412423948,-122.431893925375,1990s,POINT (-122.431893925375 37.781412423948),Western Addition,1990s-2000s
Victorian Box,1992-05-06,37.7813670689673,-122.432263792423,1990s,POINT (-122.432263792423 37.7813670689673),Western Addition,1990s-2000s
Victorian Box,1992-05-06,37.781466566635,-122.431551944715,1990s,POINT (-122.431551944715 37.781466566635),Western Addition,1990s-2000s
Brisbane Box,1992-05-06,37.7743144775453,-122.434624116536,1990s,POINT (-122.434624116536 37.7743144775453),Western Addition,1990s-2000s
Victorian Box,1992-05-06,37.7813847344433,-122.432125874616,1990s,POINT (-122.432125874616 37.7813847344433),Western Addition,1990s-2000s
Brisbane Box,1992-05-06,37.7746795785545,-122.432208679307,1990s,POINT (-122.432208679307 37.7746795785545),Western Addition,1990s-2000s
Brisbane Box,1992-05-06,37.7742084006424,-122.435455713503,1990s,POINT (-122.435455713503 37.7742084006424),Western Addition,1990s-2000s
Mayten,1992-05-07,37.781070910956,-122.435679170736,1990s,POINT (-122.435679170736 37.781070910956),Western Addition,1990s-2000s
Brisbane Box,1992-05-07,37.7820620291825,-122.429607512191,1990s,POINT (-122.429607512191 37.7820620291825),Western Addition,1990s-2000s
Brisbane Box,1992-05-07,37.7821968232059,-122.428358667665,1990s,POINT (-122.428358667665 37.7821968232059),Western Addition,1990s-2000s
New Zealand Xmas Tree,1992-05-11,37.7814366773835,-122.4387792662,1990s,POINT (-122.4387792662 37.7814366773835),Western Addition,1990s-2000s
Brisbane Box,1992-05-11,37.7829685517146,-122.428297523088,1990s,POINT (-122.428297523088 37.7829685517146),Western Addition,1990s-2000s
New Zealand Xmas Tree,1992-05-11,37.7814819554931,-122.438830457537,1990s,POINT (-122.438830457537 37.7814819554931),Western Addition,1990s-2000s
Victorian Box,1992-05-11,37.7806482091024,-122.434698841508,1990s,POINT (-122.434698841508 37.7806482091024),Western Addition,1990s-2000s
Swamp Myrtle,1992-05-11,37.7801803709724,-122.439297294475,1990s,POINT (-122.439297294475 37.7801803709724),Western Addition,1990s-2000s
Victorian Box,1992-05-11,37.7813776283482,-122.439695168777,1990s,POINT (-122.439695168777 37.7813776283482),Western Addition,1990s-2000s
Victorian Box,1992-05-11,37.7814155677052,-122.439417873327,1990s,POINT (-122.439417873327 37.7814155677052),Western Addition,1990s-2000s
Victorian Box,1992-05-12,37.7879651622782,-122.426618074327,1990s,POINT (-122.426618074327 37.7879651622782),Western Addition,1990s-2000s
Victorian Box,1992-05-12,37.7869008162884,-122.434943272404,1990s,POINT (-122.434943272404 37.7869008162884),Western Addition,1990s-2000s
Victorian Box,1992-05-12,37.7869384657078,-122.433558983807,1990s,POINT (-122.433558983807 37.7869384657078),Western Addition,1990s-2000s
Victorian Box,1992-05-12,37.7884538021286,-122.422753642534,1990s,POINT (-122.422753642534 37.7884538021286),Western Addition,1990s-2000s
Victorian Box,1992-05-12,37.7869148785376,-122.434903219143,1990s,POINT (-122.434903219143 37.7869148785376),Western Addition,1990s-2000s
Mayten,1992-05-12,37.7868578053346,-122.434150452304,1990s,POINT (-122.434150452304 37.7868578053346),Western Addition,1990s-2000s
Brisbane Box,1992-05-13,37.7791203368819,-122.428466654288,1990s,POINT (-122.428466654288 37.7791203368819),Western Addition,1990s-2000s
Mayten,1992-05-13,37.778423675949,-122.43391588049,1990s,POINT (-122.43391588049 37.778423675949),Western Addition,1990s-2000s
Victorian Box,1992-05-14,37.7800076107607,-122.42814339132,1990s,POINT (-122.42814339132 37.7800076107607),Western Addition,1990s-2000s
Victorian Box,1992-05-14,37.7800076107607,-122.42814339132,1990s,POINT (-122.42814339132 37.7800076107607),Western Addition,1990s-2000s
Mayten,1992-05-14,37.7794426338279,-122.433468971405,1990s,POINT (-122.433468971405 37.7794426338279),Western Addition,1990s-2000s
Victorian Box,1992-05-14,37.7797350134544,-122.430062547125,1990s,POINT (-122.430062547125 37.7797350134544),Western Addition,1990s-2000s
Victorian Box,1992-05-14,37.7797350134544,-122.430062547125,1990s,POINT (-122.430062547125 37.7797350134544),Western Addition,1990s-2000s
Mayten,1992-05-14,37.7799366952092,-122.425244357372,1990s,POINT (-122.425244357372 37.7799366952092),Western Addition,1990s-2000s
Victorian Box,1992-05-14,37.7797350134544,-122.430062547125,1990s,POINT (-122.430062547125 37.7797350134544),Western Addition,1990s-2000s
Victorian Box,1992-05-18,37.7809104736627,-122.429329682354,1990s,POINT (-122.429329682354 37.7809104736627),Western Addition,1990s-2000s
Mayten,1992-05-18,37.7806668426278,-122.423843265886,1990s,POINT (-122.423843265886 37.7806668426278),Western Addition,1990s-2000s
Mayten,1992-05-18,37.7806366012573,-122.424278864743,1990s,POINT (-122.424278864743 37.7806366012573),Western Addition,1990s-2000s
Mayten,1992-05-18,37.7806622693782,-122.424073358117,1990s,POINT (-122.424073358117 37.7806622693782),Western Addition,1990s-2000s
Victorian Box,1992-05-18,37.7799752700111,-122.435681640416,1990s,POINT (-122.435681640416 37.7799752700111),Western Addition,1990s-2000s
Mayten,1992-05-18,37.7803520228236,-122.432836866316,1990s,POINT (-122.432836866316 37.7803520228236),Western Addition,1990s-2000s
Mayten,1992-05-18,37.7804221702729,-122.43217599894,1990s,POINT (-122.43217599894 37.7804221702729),Western Addition,1990s-2000s
Victorian Box,1992-05-19,37.781392753559,-122.439195323402,1990s,POINT (-122.439195323402 37.781392753559),Western Addition,1990s-2000s
Brisbane Box,1992-05-19,37.7798551428905,-122.430104118218,1990s,POINT (-122.430104118218 37.7798551428905),Western Addition,1990s-2000s
Victorian Box,1992-05-19,37.7804819817185,-122.43389988853,1990s,POINT (-122.43389988853 37.7804819817185),Western Addition,1990s-2000s
Victorian Box,1992-05-19,37.78039661577,-122.433883468838,1990s,POINT (-122.433883468838 37.78039661577),Western Addition,1990s-2000s
Victorian Box,1992-05-19,37.7770866606623,-122.438338442697,1990s,POINT (-122.438338442697 37.7770866606623),Western Addition,1990s-2000s
Ornamental Cherry,1992-05-19,37.7863264365495,-122.430979349218,1990s,POINT (-122.430979349218 37.7863264365495),Western Addition,1990s-2000s
Victorian Box,1992-05-19,37.7770258380519,-122.438324245566,1990s,POINT (-122.438324245566 37.7770258380519),Western Addition,1990s-2000s
Victorian Box,1992-05-20,37.7798686462193,-122.435452758685,1990s,POINT (-122.435452758685 37.7798686462193),Western Addition,1990s-2000s
Victorian Box,1992-05-20,37.7848952663203,-122.435743681544,1990s,POINT (-122.435743681544 37.7848952663203),Western Addition,1990s-2000s
Victorian Box,1992-05-20,37.7797470942537,-122.435423531353,1990s,POINT (-122.435423531353 37.7797470942537),Western Addition,1990s-2000s
Mayten,1992-05-20,37.7850717365194,-122.434266669841,1990s,POINT (-122.434266669841 37.7850717365194),Western Addition,1990s-2000s
Victorian Box,1992-05-20,37.7800192180629,-122.435500577793,1990s,POINT (-122.435500577793 37.7800192180629),Western Addition,1990s-2000s
Mayten,1992-05-20,37.7853533936228,-122.430926474899,1990s,POINT (-122.430926474899 37.7853533936228),Western Addition,1990s-2000s
Victorian Box,1992-05-20,37.7801166436013,-122.435344894499,1990s,POINT (-122.435344894499 37.7801166436013),Western Addition,1990s-2000s
Mayten,1992-05-20,37.7860757000613,-122.426377635066,1990s,POINT (-122.426377635066 37.7860757000613),Western Addition,1990s-2000s
Mayten,1992-05-20,37.7855397675254,-122.429393314147,1990s,POINT (-122.429393314147 37.7855397675254),Western Addition,1990s-2000s
Mayten,1992-05-20,37.7854311216549,-122.430297119046,1990s,POINT (-122.430297119046 37.7854311216549),Western Addition,1990s-2000s
Victorian Box,1992-05-20,37.7800192180629,-122.435500577793,1990s,POINT (-122.435500577793 37.7800192180629),Western Addition,1990s-2000s
Swamp Myrtle,1992-05-20,37.7848531404575,-122.436081910197,1990s,POINT (-122.436081910197 37.7848531404575),Western Addition,1990s-2000s
Mayten,1992-05-21,37.7789600951073,-122.425078130411,1990s,POINT (-122.425078130411 37.7789600951073),Western Addition,1990s-2000s
Olive Tree,1992-05-21,37.7875740088989,-122.437189749529,1990s,POINT (-122.437189749529 37.7875740088989),Western Addition,1990s-2000s
Olive Tree,1992-05-21,37.7879899117942,-122.433952543247,1990s,POINT (-122.433952543247 37.7879899117942),Western Addition,1990s-2000s
Mayten,1992-05-21,37.7791328750855,-122.426311618439,1990s,POINT (-122.426311618439 37.7791328750855),Western Addition,1990s-2000s
Olive Tree,1992-05-21,37.788502995764,-122.428747755973,1990s,POINT (-122.428747755973 37.788502995764),Western Addition,1990s-2000s
Olive Tree,1992-05-21,37.7869177338154,-122.442324848283,1990s,POINT (-122.442324848283 37.7869177338154),Western Addition,1990s-2000s
Ornamental Pear,1992-05-21,37.7776468775862,-122.438447420238,1990s,POINT (-122.438447420238 37.7776468775862),Western Addition,1990s-2000s
Mayten,1992-05-21,37.7877226626401,-122.43598593972,1990s,POINT (-122.43598593972 37.7877226626401),Western Addition,1990s-2000s
Brisbane Box,1992-05-26,37.7814929008439,-122.42399680549,1990s,POINT (-122.42399680549 37.7814929008439),Western Addition,1990s-2000s
Victorian Box,1992-05-26,37.777741323222,-122.431795316553,1990s,POINT (-122.431795316553 37.777741323222),Western Addition,1990s-2000s
Brisbane Box,1992-05-26,37.778005314553,-122.423303402675,1990s,POINT (-122.423303402675 37.778005314553),Western Addition,1990s-2000s
Swamp Myrtle,1992-05-26,37.781115054766,-122.446631472463,1990s,POINT (-122.446631472463 37.781115054766),Western Addition,1990s-2000s
Olive Tree,1992-05-26,37.7810777494062,-122.446918735232,1990s,POINT (-122.446918735232 37.7810777494062),Western Addition,1990s-2000s
Olive Tree,1992-05-26,37.7810775132943,-122.44692055335,1990s,POINT (-122.44692055335 37.7810775132943),Western Addition,1990s-2000s
Victorian Box,1992-05-26,37.7826247299921,-122.437289928899,1990s,POINT (-122.437289928899 37.7826247299921),Western Addition,1990s-2000s
New Zealand Xmas Tree,1992-05-27,37.7849849812427,-122.42794238937,1990s,POINT (-122.42794238937 37.7849849812427),Western Addition,1990s-2000s
New Zealand Xmas Tree,1992-05-27,37.7849849812427,-122.42794238937,1990s,POINT (-122.42794238937 37.7849849812427),Western Addition,1990s-2000s
Brisbane Box,1992-05-27,37.7823155291925,-122.427289759412,1990s,POINT (-122.427289759412 37.7823155291925),Western Addition,1990s-2000s
Victorian Box,1992-05-27,37.7815718639656,-122.4407534082,1990s,POINT (-122.4407534082 37.7815718639656),Western Addition,1990s-2000s
Ornamental Pear,1992-06-08,37.7739545493289,-122.435786250227,1990s,POINT (-122.435786250227 37.7739545493289),Western Addition,1990s-2000s
Brisbane Box,1992-06-09,37.7715791901489,-122.434140791871,1990s,POINT (-122.434140791871 37.7715791901489),Western Addition,1990s-2000s
Brisbane Box,1992-06-09,37.7718088176468,-122.432285519287,1990s,POINT (-122.432285519287 37.7718088176468),Western Addition,1990s-2000s
Mayten,1992-07-01,37.7881470684138,-122.431459068113,1990s,POINT (-122.431459068113 37.7881470684138),Western Addition,1990s-2000s
Swamp Myrtle,1992-07-23,37.7813778447173,-122.441280476563,1990s,POINT (-122.441280476563 37.7813778447173),Western Addition,1990s-2000s
Cherry Plum,1992-08-18,37.7874272150394,-122.429599093632,1990s,POINT (-122.429599093632 37.7874272150394),Western Addition,1990s-2000s
Victorian Box,1992-09-08,37.7801774620845,-122.434133342281,1990s,POINT (-122.434133342281 37.7801774620845),Western Addition,1990s-2000s
Cherry Plum,1992-10-05,37.7743665218092,-122.429124573519,1990s,POINT (-122.429124573519 37.7743665218092),Western Addition,1990s-2000s
Mayten,1992-11-24,37.7693291997231,-122.435813010174,1990s,POINT (-122.435813010174 37.7693291997231),Western Addition,1990s-2000s
Swamp Myrtle,1992-11-25,37.7756317694487,-122.432267067771,1990s,POINT (-122.432267067771 37.7756317694487),Western Addition,1990s-2000s
Southern Magnolia,1992-11-25,37.7754840861265,-122.436257924088,1990s,POINT (-122.436257924088 37.7754840861265),Western Addition,1990s-2000s
Swamp Myrtle,1992-11-25,37.7743908881759,-122.426893204957,1990s,POINT (-122.426893204957 37.7743908881759),Western Addition,1990s-2000s
Sycamore: London Plane,1992-11-30,37.7769579444763,-122.427966255332,1990s,POINT (-122.427966255332 37.7769579444763),Western Addition,1990s-2000s
Sycamore: London Plane,1992-11-30,37.7768072936677,-122.427945462116,1990s,POINT (-122.427945462116 37.7768072936677),Western Addition,1990s-2000s
Victorian Box,1992-12-14,37.7867309680834,-122.434740371653,1990s,POINT (-122.434740371653 37.7867309680834),Western Addition,1990s-2000s
Victorian Box,1993-02-04,37.7785942731709,-122.42404600241,1990s,POINT (-122.42404600241 37.7785942731709),Western Addition,1990s-2000s
Victorian Box,1993-02-08,37.7806482091024,-122.434698841508,1990s,POINT (-122.434698841508 37.7806482091024),Western Addition,1990s-2000s
Victorian Box,1993-02-08,37.7806482091024,-122.434698841508,1990s,POINT (-122.434698841508 37.7806482091024),Western Addition,1990s-2000s
Victorian Box,1993-02-08,37.7806482091024,-122.434698841508,1990s,POINT (-122.434698841508 37.7806482091024),Western Addition,1990s-2000s
Victorian Box,1993-02-08,37.7806482091024,-122.434698841508,1990s,POINT (-122.434698841508 37.7806482091024),Western Addition,1990s-2000s
Victorian Box,1993-03-18,37.7805788796915,-122.431027639962,1990s,POINT (-122.431027639962 37.7805788796915),Western Addition,1990s-2000s
Victorian Box,1993-03-23,37.7794457627593,-122.432211267705,1990s,POINT (-122.432211267705 37.7794457627593),Western Addition,1990s-2000s
Swamp Myrtle,1993-03-25,37.7815786701027,-122.440904680944,1990s,POINT (-122.440904680944 37.7815786701027),Western Addition,1990s-2000s
Victorian Box,1993-04-05,37.7801780535108,-122.43420029999,1990s,POINT (-122.43420029999 37.7801780535108),Western Addition,1990s-2000s
Mayten,1993-04-14,37.7821822086902,-122.430193118546,1990s,POINT (-122.430193118546 37.7821822086902),Western Addition,1990s-2000s
Victorian Box,1993-04-15,37.7872405814438,-122.424727089928,1990s,POINT (-122.424727089928 37.7872405814438),Western Addition,1990s-2000s
Victorian Box,1993-04-26,37.7848820534936,-122.43583968903,1990s,POINT (-122.43583968903 37.7848820534936),Western Addition,1990s-2000s
Brisbane Box,1993-04-26,37.7758152487259,-122.424708281993,1990s,POINT (-122.424708281993 37.7758152487259),Western Addition,1990s-2000s
Mayten,1993-04-27,37.779338288494,-122.425566161521,1990s,POINT (-122.425566161521 37.779338288494),Western Addition,1990s-2000s
Victorian Box,1993-05-10,37.778088409359,-122.427975035059,1990s,POINT (-122.427975035059 37.778088409359),Western Addition,1990s-2000s
Sycamore: London Plane,1993-06-03,37.7851882318567,-122.427710499007,1990s,POINT (-122.427710499007 37.7851882318567),Western Addition,1990s-2000s
Sycamore: London Plane,1993-06-03,37.7851914993754,-122.427625448631,1990s,POINT (-122.427625448631 37.7851914993754),Western Addition,1990s-2000s
Sycamore: London Plane,1993-06-03,37.7852804452648,-122.42715270162,1990s,POINT (-122.42715270162 37.7852804452648),Western Addition,1990s-2000s
New Zealand Xmas Tree,1993-07-20,37.7806350105524,-122.439145085226,1990s,POINT (-122.439145085226 37.7806350105524),Western Addition,1990s-2000s
New Zealand Xmas Tree,1993-07-20,37.7806156465484,-122.439305042683,1990s,POINT (-122.439305042683 37.7806156465484),Western Addition,1990s-2000s
